User_ID,Task_Sequence
767," 45, 14, 16, 14, 45, 14, 14, 7, 9, 14, 14, 14, 14, 7, 14, 0, 9, 7, 16, 14"
767," 14, 16, 14, 45, 14, 14, 7, 9, 14, 14, 14, 14, 7, 14, 0, 9, 7, 16, 14, 7"
767," 16, 14, 45, 14, 14, 7, 9, 14, 14, 14, 14, 7, 14, 0, 9, 7, 16, 14, 7, 14"
767," 14, 45, 14, 14, 7, 9, 14, 14, 14, 14, 7, 14, 0, 9, 7, 16, 14, 7, 14, 7"
767," 45, 14, 14, 7, 9, 14, 14, 14, 14, 7, 14, 0, 9, 7, 16, 14, 7, 14, 7, 9"
767," 14, 14, 7, 9, 14, 14, 14, 14, 7, 14, 0, 9, 7, 16, 14, 7, 14, 7, 9, 7"
767," 14, 7, 9, 14, 14, 14, 14, 7, 14, 0, 9, 7, 16, 14, 7, 14, 7, 9, 7, 14"
767," 7, 9, 14, 14, 14, 14, 7, 14, 0, 9, 7, 16, 14, 7, 14, 7, 9, 7, 14, 16"
767," 9, 14, 14, 14, 14, 7, 14, 0, 9, 7, 16, 14, 7, 14, 7, 9, 7, 14, 16, 45"
767," 14, 14, 14, 14, 7, 14, 0, 9, 7, 16, 14, 7, 14, 7, 9, 7, 14, 16, 45, 14"
767," 14, 14, 14, 7, 14, 0, 9, 7, 16, 14, 7, 14, 7, 9, 7, 14, 16, 45, 14, 14"
767," 14, 14, 7, 14, 0, 9, 7, 16, 14, 7, 14, 7, 9, 7, 14, 16, 45, 14, 14, 14"
767," 14, 7, 14, 0, 9, 7, 16, 14, 7, 14, 7, 9, 7, 14, 16, 45, 14, 14, 14, 14"
767," 7, 14, 0, 9, 7, 16, 14, 7, 14, 7, 9, 7, 14, 16, 45, 14, 14, 14, 14, 14"
767," 14, 0, 9, 7, 16, 14, 7, 14, 7, 9, 7, 14, 16, 45, 14, 14, 14, 14, 14, 14"
767," 0, 9, 7, 16, 14, 7, 14, 7, 9, 7, 14, 16, 45, 14, 14, 14, 14, 14, 14, 9"
767," 9, 7, 16, 14, 7, 14, 7, 9, 7, 14, 16, 45, 14, 14, 14, 14, 14, 14, 9, 14"
767," 7, 16, 14, 7, 14, 7, 9, 7, 14, 16, 45, 14, 14, 14, 14, 14, 14, 9, 14, 7"
767," 16, 14, 7, 14, 7, 9, 7, 14, 16, 45, 14, 14, 14, 14, 14, 14, 9, 14, 7, 0"
767," 14, 7, 14, 7, 9, 7, 14, 16, 45, 14, 14, 14, 14, 14, 14, 9, 14, 7, 0, 0"
767," 7, 14, 7, 9, 7, 14, 16, 45, 14, 14, 14, 14, 14, 14, 9, 14, 7, 0, 0, 14"
767," 14, 7, 9, 7, 14, 16, 45, 14, 14, 14, 14, 14, 14, 9, 14, 7, 0, 0, 14, 8"
767," 7, 9, 7, 14, 16, 45, 14, 14, 14, 14, 14, 14, 9, 14, 7, 0, 0, 14, 8, 8"
767," 9, 7, 14, 16, 45, 14, 14, 14, 14, 14, 14, 9, 14, 7, 0, 0, 14, 8, 8, 8"
767," 7, 14, 16, 45, 14, 14, 14, 14, 14, 14, 9, 14, 7, 0, 0, 14, 8, 8, 8, 16"
768," 10, 32"
768," 10, 32, 45"
768," 10, 32, 45, 10"
768," 10, 32, 45, 10, 32"
769," 7, 7"
769," 7, 7, 14"
769," 7, 7, 14, 7"
769," 7, 7, 14, 7, 9"
769," 7, 7, 14, 7, 9, 14"
769," 7, 7, 14, 7, 9, 14, 7"
769," 7, 7, 14, 7, 9, 14, 7, 7"
769," 7, 7, 14, 7, 9, 14, 7, 7, 46"
769," 7, 7, 14, 7, 9, 14, 7, 7, 46, 9"
769," 7, 7, 14, 7, 9, 14, 7, 7, 46, 9, 29"
769," 7, 7, 14, 7, 9, 14, 7, 7, 46, 9, 29, 7"
770," 42, 28"
770," 42, 28, 7"
771," 9, 36"
771," 9, 36, 9"
771," 9, 36, 9, 22"
771," 9, 36, 9, 22, 9"
771," 9, 36, 9, 22, 9, 0"
772," 0, 2"
772," 0, 2, 0"
772," 0, 2, 0, 0"
772," 0, 2, 0, 0, 2"
772," 0, 2, 0, 0, 2, 2"
772," 0, 2, 0, 0, 2, 2, 2"
772," 0, 2, 0, 0, 2, 2, 2, 0"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0, 0"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0, 0, 0"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0, 0, 0, 2"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0, 0, 0, 2, 0"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0, 0, 0, 2, 0, 2"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0, 0, 0, 2, 0, 2, 2"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0, 0, 0, 2, 0, 2, 2, 2"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0, 0, 0, 2, 0, 2, 2, 2, 2"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2"
772," 0, 2, 0, 0, 2, 2, 2, 0, 7, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0"
772," 2, 0, 0, 2, 2, 2, 0, 7, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0"
772," 0, 0, 2, 2, 2, 0, 7, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2"
772," 0, 2, 2, 2, 0, 7, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0"
772," 2, 2, 2, 0, 7, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2"
772," 2, 2, 0, 7, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0"
772," 2, 0, 7, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2"
772," 0, 7, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2"
772," 7, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0"
772," 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0"
772," 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0"
772," 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 32"
772," 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 32, 1"
772," 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 32, 1, 2"
772," 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 32, 1, 2, 7"
772," 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 32, 1, 2, 7, 2"
772," 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 32, 1, 2, 7, 2, 2"
772," 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 32, 1, 2, 7, 2, 2, 2"
772," 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 32, 1, 2, 7, 2, 2, 2, 31"
772," 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 32, 1, 2, 7, 2, 2, 2, 31, 32"
772," 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 32, 1, 2, 7, 2, 2, 2, 31, 32, 2"
772," 2, 0, 2, 0, 2, 2, 0, 0, 0, 32, 1, 2, 7, 2, 2, 2, 31, 32, 2, 0"
772," 0, 2, 0, 2, 2, 0, 0, 0, 32, 1, 2, 7, 2, 2, 2, 31, 32, 2, 0, 2"
772," 2, 0, 2, 2, 0, 0, 0, 32, 1, 2, 7, 2, 2, 2, 31, 32, 2, 0, 2, 0"
772," 0, 2, 2, 0, 0, 0, 32, 1, 2, 7, 2, 2, 2, 31, 32, 2, 0, 2, 0, 2"
772," 2, 2, 0, 0, 0, 32, 1, 2, 7, 2, 2, 2, 31, 32, 2, 0, 2, 0, 2, 32"
772," 2, 0, 0, 0, 32, 1, 2, 7, 2, 2, 2, 31, 32, 2, 0, 2, 0, 2, 32, 0"
772," 0, 0, 0, 32, 1, 2, 7, 2, 2, 2, 31, 32, 2, 0, 2, 0, 2, 32, 0, 0"
772," 0, 0, 32, 1, 2, 7, 2, 2, 2, 31, 32, 2, 0, 2, 0, 2, 32, 0, 0, 2"
772," 0, 32, 1, 2, 7, 2, 2, 2, 31, 32, 2, 0, 2, 0, 2, 32, 0, 0, 2, 0"
772," 32, 1, 2, 7, 2, 2, 2, 31, 32, 2, 0, 2, 0, 2, 32, 0, 0, 2, 0, 0"
772," 1, 2, 7, 2, 2, 2, 31, 32, 2, 0, 2, 0, 2, 32, 0, 0, 2, 0, 0, 2"
772," 2, 7, 2, 2, 2, 31, 32, 2, 0, 2, 0, 2, 32, 0, 0, 2, 0, 0, 2, 2"
772," 7, 2, 2, 2, 31, 32, 2, 0, 2, 0, 2, 32, 0, 0, 2, 0, 0, 2, 2, 0"
772," 2, 2, 2, 31, 32, 2, 0, 2, 0, 2, 32, 0, 0, 2, 0, 0, 2, 2, 0, 2"
772," 2, 2, 31, 32, 2, 0, 2, 0, 2, 32, 0, 0, 2, 0, 0, 2, 2, 0, 2, 7"
772," 2, 31, 32, 2, 0, 2, 0, 2, 32, 0, 0, 2, 0, 0, 2, 2, 0, 2, 7, 2"
772," 31, 32, 2, 0, 2, 0, 2, 32, 0, 0, 2, 0, 0, 2, 2, 0, 2, 7, 2, 0"
772," 32, 2, 0, 2, 0, 2, 32, 0, 0, 2, 0, 0, 2, 2, 0, 2, 7, 2, 0, 2"
772," 2, 0, 2, 0, 2, 32, 0, 0, 2, 0, 0, 2, 2, 0, 2, 7, 2, 0, 2, 2"
772," 0, 2, 0, 2, 32, 0, 0, 2, 0, 0, 2, 2, 0, 2, 7, 2, 0, 2, 2, 2"
772," 2, 0, 2, 32, 0, 0, 2, 0, 0, 2, 2, 0, 2, 7, 2, 0, 2, 2, 2, 2"
772," 0, 2, 32, 0, 0, 2, 0, 0, 2, 2, 0, 2, 7, 2, 0, 2, 2, 2, 2, 0"
772," 2, 32, 0, 0, 2, 0, 0, 2, 2, 0, 2, 7, 2, 0, 2, 2, 2, 2, 0, 2"
772," 32, 0, 0, 2, 0, 0, 2, 2, 0, 2, 7, 2, 0, 2, 2, 2, 2, 0, 2, 0"
772," 0, 0, 2, 0, 0, 2, 2, 0, 2, 7, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2"
772," 0, 2, 0, 0, 2, 2, 0, 2, 7, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0"
772," 2, 0, 0, 2, 2, 0, 2, 7, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2"
772," 0, 0, 2, 2, 0, 2, 7, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0"
772," 0, 2, 2, 0, 2, 7, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0"
772," 2, 2, 0, 2, 7, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2"
772," 2, 0, 2, 7, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 7"
772," 0, 2, 7, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 7, 0"
772," 2, 7, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 7, 0, 0"
772," 7, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 7, 0, 0, 2"
772," 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 7, 0, 0, 2, 2"
772," 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 7, 0, 0, 2, 2, 2"
772," 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 7, 0, 0, 2, 2, 2, 0"
772," 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 7, 0, 0, 2, 2, 2, 0, 0"
772," 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 7, 0, 0, 2, 2, 2, 0, 0, 0"
772," 2, 0, 2, 0, 2, 0, 2, 0, 0, 2, 7, 0, 0, 2, 2, 2, 0, 0, 0, 2"
772," 0, 2, 0, 2, 0, 2, 0, 0, 2, 7, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2"
772," 2, 0, 2, 0, 2, 0, 0, 2, 7, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2"
772," 0, 2, 0, 2, 0, 0, 2, 7, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0"
772," 2, 0, 2, 0, 0, 2, 7, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2"
772," 0, 2, 0, 0, 2, 7, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0"
772," 2, 0, 0, 2, 7, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0"
772," 0, 0, 2, 7, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0"
772," 0, 2, 7, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0"
772," 2, 7, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0"
772," 7, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2"
772," 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0"
772," 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2"
772," 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2"
772," 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2"
772," 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2"
772," 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2"
772," 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0"
772," 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0"
772," 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2"
772," 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0"
772," 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 7"
772," 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 7, 0"
772," 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 7, 0, 0"
772," 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 7, 0, 0, 7"
772," 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 7, 0, 0, 7, 0"
772," 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 7, 0, 0, 7, 0, 0"
772," 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 7, 0, 0, 7, 0, 0, 2"
772," 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 7, 0, 0, 7, 0, 0, 2, 0"
772," 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 7, 0, 0, 7, 0, 0, 2, 0, 2"
772," 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 7, 0, 0, 7, 0, 0, 2, 0, 2, 2"
772," 2, 2, 2, 2, 2, 0, 0, 2, 0, 7, 0, 0, 7, 0, 0, 2, 0, 2, 2, 2"
772," 2, 2, 2, 2, 0, 0, 2, 0, 7, 0, 0, 7, 0, 0, 2, 0, 2, 2, 2, 2"
772," 2, 2, 2, 0, 0, 2, 0, 7, 0, 0, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0"
772," 2, 2, 0, 0, 2, 0, 7, 0, 0, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2"
772," 2, 0, 0, 2, 0, 7, 0, 0, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0"
772," 0, 0, 2, 0, 7, 0, 0, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0"
772," 0, 2, 0, 7, 0, 0, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2"
772," 2, 0, 7, 0, 0, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2"
772," 0, 7, 0, 0, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0"
772," 7, 0, 0, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2"
772," 0, 0, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 7"
772," 0, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 7, 0"
772," 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 7, 0, 0"
772," 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 7, 0, 0, 0"
772," 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 7, 0, 0, 0, 0"
772," 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 7, 0, 0, 0, 0, 0"
773," 13, 6"
773," 13, 6, 18"
773," 13, 6, 18, 13"
773," 13, 6, 18, 13, 18"
773," 13, 6, 18, 13, 18, 18"
773," 13, 6, 18, 13, 18, 18, 13"
773," 13, 6, 18, 13, 18, 18, 13, 21"
773," 13, 6, 18, 13, 18, 18, 13, 21, 18"
774," 22, 36"
774," 22, 36, 36"
774," 22, 36, 36, 22"
774," 22, 36, 36, 22, 22"
774," 22, 36, 36, 22, 22, 22"
774," 22, 36, 36, 22, 22, 22, 22"
774," 22, 36, 36, 22, 22, 22, 22, 36"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36, 3"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36, 3, 22"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36, 3, 22, 22"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36, 3, 22, 22, 36"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36, 3, 22, 22, 36, 22"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36, 3, 22, 22, 36, 22, 22"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36, 3, 22, 22, 36, 22, 22, 36"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36, 3, 22, 22, 36, 22, 22, 36, 22"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36, 3, 22, 22, 36, 22, 22, 36, 22, 13"
774," 22, 36, 36, 22, 22, 22, 22, 36, 36, 36, 3, 22, 22, 36, 22, 22, 36, 22, 13, 3"
774," 36, 36, 22, 22, 22, 22, 36, 36, 36, 3, 22, 22, 36, 22, 22, 36, 22, 13, 3, 3"
774," 36, 22, 22, 22, 22, 36, 36, 36, 3, 22, 22, 36, 22, 22, 36, 22, 13, 3, 3, 22"
774," 22, 22, 22, 22, 36, 36, 36, 3, 22, 22, 36, 22, 22, 36, 22, 13, 3, 3, 22, 22"
774," 22, 22, 22, 36, 36, 36, 3, 22, 22, 36, 22, 22, 36, 22, 13, 3, 3, 22, 22, 22"
774," 22, 22, 36, 36, 36, 3, 22, 22, 36, 22, 22, 36, 22, 13, 3, 3, 22, 22, 22, 22"
775," 11, 11"
776," 43, 43"
776," 43, 43, 25"
776," 43, 43, 25, 7"
776," 43, 43, 25, 7, 43"
776," 43, 43, 25, 7, 43, 17"
776," 43, 43, 25, 7, 43, 17, 43"
776," 43, 43, 25, 7, 43, 17, 43, 17"
776," 43, 43, 25, 7, 43, 17, 43, 17, 17"
777," 32, 4"
777," 32, 4, 22"
777," 32, 4, 22, 4"
777," 32, 4, 22, 4, 1"
777," 32, 4, 22, 4, 1, 1"
777," 32, 4, 22, 4, 1, 1, 4"
777," 32, 4, 22, 4, 1, 1, 4, 1"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0, 4"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0, 4, 4"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0, 4, 4, 1"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0, 4, 4, 1, 1"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0, 4, 4, 1, 1, 1"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0, 4, 4, 1, 1, 1, 1"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0, 4, 4, 1, 1, 1, 1, 1"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0, 4, 4, 1, 1, 1, 1, 1, 1"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0, 4, 4, 1, 1, 1, 1, 1, 1, 4"
777," 32, 4, 22, 4, 1, 1, 4, 1, 0, 0, 4, 4, 1, 1, 1, 1, 1, 1, 4, 4"
777," 4, 22, 4, 1, 1, 4, 1, 0, 0, 4, 4, 1, 1, 1, 1, 1, 1, 4, 4, 1"
777," 22, 4, 1, 1, 4, 1, 0, 0, 4, 4, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1"
778," 6, 21"
779," 32, 32"
779," 32, 32, 7"
779," 32, 32, 7, 32"
779," 32, 32, 7, 32, 32"
780," 6, 14"
781," 0, 0"
782," 15, 15"
782," 15, 15, 0"
782," 15, 15, 0, 15"
782," 15, 15, 0, 15, 15"
782," 15, 15, 0, 15, 15, 15"
782," 15, 15, 0, 15, 15, 15, 15"
782," 15, 15, 0, 15, 15, 15, 15, 0"
782," 15, 15, 0, 15, 15, 15, 15, 0, 15"
782," 15, 15, 0, 15, 15, 15, 15, 0, 15, 42"
782," 15, 15, 0, 15, 15, 15, 15, 0, 15, 42, 15"
782," 15, 15, 0, 15, 15, 15, 15, 0, 15, 42, 15, 15"
782," 15, 15, 0, 15, 15, 15, 15, 0, 15, 42, 15, 15, 15"
783," 3, 22"
783," 3, 22, 3"
784," 22, 11"
785," 0, 3"
785," 0, 3, 0"
785," 0, 3, 0, 3"
785," 0, 3, 0, 3, 0"
785," 0, 3, 0, 3, 0, 0"
785," 0, 3, 0, 3, 0, 0, 32"
785," 0, 3, 0, 3, 0, 0, 32, 0"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0, 0"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0, 0, 18"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0, 0, 18, 21"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0, 0, 18, 21, 0"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0, 0, 18, 21, 0, 0"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0, 0, 18, 21, 0, 0, 32"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0, 0, 18, 21, 0, 0, 32, 0"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0, 0, 18, 21, 0, 0, 32, 0, 3"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0, 0, 18, 21, 0, 0, 32, 0, 3, 0"
785," 0, 3, 0, 3, 0, 0, 32, 0, 0, 0, 0, 18, 21, 0, 0, 32, 0, 3, 0, 41"
785," 3, 0, 3, 0, 0, 32, 0, 0, 0, 0, 18, 21, 0, 0, 32, 0, 3, 0, 41, 0"
785," 0, 3, 0, 0, 32, 0, 0, 0, 0, 18, 21, 0, 0, 32, 0, 3, 0, 41, 0, 0"
785," 3, 0, 0, 32, 0, 0, 0, 0, 18, 21, 0, 0, 32, 0, 3, 0, 41, 0, 0, 32"
785," 0, 0, 32, 0, 0, 0, 0, 18, 21, 0, 0, 32, 0, 3, 0, 41, 0, 0, 32, 41"
785," 0, 32, 0, 0, 0, 0, 18, 21, 0, 0, 32, 0, 3, 0, 41, 0, 0, 32, 41, 0"
785," 32, 0, 0, 0, 0, 18, 21, 0, 0, 32, 0, 3, 0, 41, 0, 0, 32, 41, 0, 0"
786," 4, 7"
786," 4, 7, 29"
786," 4, 7, 29, 0"
786," 4, 7, 29, 0, 29"
786," 4, 7, 29, 0, 29, 29"
786," 4, 7, 29, 0, 29, 29, 0"
786," 4, 7, 29, 0, 29, 29, 0, 29"
786," 4, 7, 29, 0, 29, 29, 0, 29, 29"
786," 4, 7, 29, 0, 29, 29, 0, 29, 29, 0"
787," 7, 23"
787," 7, 23, 11"
788," 19, 15"
788," 19, 15, 0"
788," 19, 15, 0, 4"
788," 19, 15, 0, 4, 15"
788," 19, 15, 0, 4, 15, 15"
788," 19, 15, 0, 4, 15, 15, 19"
788," 19, 15, 0, 4, 15, 15, 19, 15"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15, 19"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15, 19, 0"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15, 19, 0, 15"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15, 19, 0, 15, 15"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15, 19, 0, 15, 15, 0"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15, 19, 0, 15, 15, 0, 15"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15, 19, 0, 15, 15, 0, 15, 15"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15, 19, 0, 15, 15, 0, 15, 15, 15"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15, 19, 0, 15, 15, 0, 15, 15, 15, 0"
788," 19, 15, 0, 4, 15, 15, 19, 15, 4, 15, 19, 0, 15, 15, 0, 15, 15, 15, 0, 4"
788," 15, 0, 4, 15, 15, 19, 15, 4, 15, 19, 0, 15, 15, 0, 15, 15, 15, 0, 4, 4"
788," 0, 4, 15, 15, 19, 15, 4, 15, 19, 0, 15, 15, 0, 15, 15, 15, 0, 4, 4, 15"
